"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2","sampletime"
146688,"USGS-AZ","nwisaz.01.99300605","Sample-Routine","Water","Groundwater","1993-07-21 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345121111454301","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",45314,"USGS-AZ","USGS Arizona Water Science Center","USGS-345121111454301","A-17-06 18ADD1","Well","NULL",34.85585097,-111.7626559,"Interpolated from MAP.","NAD83","4240","feet","Interpolated from topographic map.","US",4,5,"NULL","500","feet","500","feet","NWIS",1993-07-21
36594,"USGS-AZ","nwisaz.01.98002876","Sample-Routine","Water","Groundwater","1980-06-18 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345159114361801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6,"µg/L","NWIS",45672,"USGS-AZ","USGS Arizona Water Science Center","USGS-345159114361801","B-17-22 10DCC1","Well","NULL",34.86636497,-114.6065758,"Interpolated from Digital MAP.","NAD83","470","feet","Interpolated from topographic map.","US",4,15,"NULL","155","feet","155","feet","NWIS",1980-06-18
100581,"USGS-AZ","nwisaz.01.00700167","Sample-Routine","Water","Groundwater","2007-06-07 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345200114352001","A-1630077 krblack@azwater.gov,paalex will send report","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2.9,"µg/L","NWIS",45679,"USGS-AZ","USGS Arizona Water Science Center","USGS-345200114352001","B-17-22 11DCC1","Well","NULL",34.86636508,-114.5888253,"Differentially corrected Global Positioning System.","NAD83","470","feet","Interpolated from topographic map.","US",4,15,"NULL","180","feet","180","feet","NWIS",2007-06-07
98533,"USGS-AZ","nwisaz.01.00600235","Sample-Routine","Water","Groundwater","2006-06-21 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345231114091701","A-1780122 krblack@azwater.gov    Phone 602-771-1507","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2.9,"µg/L","NWIS",45826,"USGS-AZ","USGS Arizona Water Science Center","USGS-345231114091701","B-17-18 12BCD","Well","NULL",34.8744509,-114.1546744,"Interpolated from MAP.","NAD83","1804","feet","Interpolated from topographic map.","US",4,15,"NULL","534","feet","534","feet","NWIS",2006-06-21
35173,"USGS-AZ","nwisaz.01.98002230","Sample-Routine","Water","Groundwater","1980-09-04 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345232114091701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",45828,"USGS-AZ","USGS Arizona Water Science Center","USGS-345232114091701","B-17-18 12BCA","Well","NULL",34.87528424,-114.1549522,"Interpolated from MAP.","NAD83","1803","feet","Interpolated from topographic map.","US",4,15,"NULL","1004","feet","1004","feet","NWIS",1980-09-04
103660,"USGS-AZ","nwisaz.01.00800068","Sample-Routine","Water","Groundwater","2008-03-17 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345239114084001","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3.1,"µg/L","NWIS",45853,"USGS-AZ","USGS Arizona Water Science Center","USGS-345239114084001","B-17-18 12ABD","Well","NULL",34.8775065,-114.1452298,"Interpolated from MAP.","NAD83","1872","feet","Interpolated from topographic map.","US",4,15,"NULL","600","feet","600","feet","NWIS",2008-03-17
18557,"USGS-AZ","nwisaz.01.98600410","Sample-Routine","Water","Groundwater","1986-08-05 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345308110125301","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",45928,"USGS-AZ","USGS Arizona Water Science Center","USGS-345308110125301","A-17-20 10CAA3","Well","NULL",34.88558177,-110.2154002,"Interpolated from MAP.","NAD83","5080","feet","Interpolated from topographic map.","US",4,17,"NULL","110","feet","110","feet","NWIS",1986-08-05
45243,"USGS-AZ","nwisaz.01.98500945","Sample-Routine","Water","Groundwater","1985-03-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345321114323501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",5,"µg/L","NWIS",45969,"USGS-AZ","USGS Arizona Water Science Center","USGS-345321114323501","B-17-21 05BCC1","Well","NULL",34.88917054,-114.5444075,"Interpolated from MAP.","NAD83","480","feet","Interpolated from topographic map.","US",4,15,"NULL","123.5","feet","123.5","feet","NWIS",1985-03-21
37529,"USGS-AZ","nwisaz.01.98002238","Sample-Routine","Water","Groundwater","1980-08-20 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345323113374801","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",12,"µg/L","NWIS",45977,"USGS-AZ","USGS Arizona Water Science Center","USGS-345323113374801","B-17-13 02BBD","Well","NULL",34.88973205,-113.6307709,"Interpolated from MAP.","NAD83","2346","feet","Interpolated from topographic map.","US",4,15,"NULL","600","feet","600","feet","NWIS",1980-08-20
44420,"USGS-AZ","nwisaz.01.98500946","Sample-Routine","Water","Groundwater","1985-03-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345334114364801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",46040,"USGS-AZ","USGS Arizona Water Science Center","USGS-345334114364801","B-17-22 03BBC1","Well","NULL",34.8915867,-114.615076,"Differentially corrected Global Positioning System.","NAD83","475","feet","Interpolated from topographic map.","US",4,15,"NULL","286","feet","286","feet","NWIS",1985-03-21
222179,"USGS-AZ","nwisaz.01.01700522","Sample-Routine","Water","Groundwater","2017-08-16 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345441111275301","L-2290107 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",7.7,"µg/L","NWIS",46555,"USGS-AZ","USGS Arizona Water Science Center","USGS-345441111275301","A-18-09 29CAA02","Well","NULL",34.9114722,-111.4646667,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","7126","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","101","feet","101","feet","NWIS",2017-08-16
18668,"USGS-AZ","nwisaz.01.98600408","Sample-Routine","Water","Groundwater","1986-08-05 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345445110192501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",46573,"USGS-AZ","USGS Arizona Water Science Center","USGS-345445110192501","A-18-19 33DAD1","Well","NULL",34.91252515,-110.3242914,"Interpolated from MAP.","NAD83","5020","feet","Interpolated from topographic map.","US",4,17,"NULL","100","feet","100","feet","NWIS",1986-08-05
143231,"USGS-AZ","nwisaz.01.99300657","Sample-Routine","Water","Groundwater","1993-07-27 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345451111384701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",46606,"USGS-AZ","USGS Arizona Water Science Center","USGS-345451111384701","A-18-07 27CBB","Well","NULL",34.91418519,-111.647099,"Interpolated from MAP.","NAD83","6470","feet","Interpolated from topographic map.","US",4,5,"NULL","1500","feet","1500","feet","NWIS",1993-07-27
147439,"USGS-AZ","nwisaz.01.99300655","Sample-Routine","Water","Groundwater","1993-07-29 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345451111433801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",46607,"USGS-AZ","USGS Arizona Water Science Center","USGS-345451111433801","A-18-06 27CBA2","Well","NULL",34.9141835,-111.7279347,"Interpolated from MAP.","NAD83","4605","feet","Interpolated from topographic map.","US",4,5,"NULL","100","feet","100","feet","NWIS",1993-07-29
115886,"USGS-AZ","nwisaz.01.01300330","Sample-Routine","Water","Groundwater","2013-08-29 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345516114364901","L-2420145 FED EX LATE DELIVERY  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",5.5,"µg/L","NWIS",46706,"USGS-AZ","USGS Arizona Water Science Center","USGS-345516114364901","B-18-22 27BBC1","Well","NULL",34.92166956,-114.6157984,"Interpolated from MAP.","NAD83","479","feet","Interpolated from topographic map.","US",4,15,"NULL","126","feet","126","feet","NWIS",2013-08-29
43649,"USGS-AZ","nwisaz.01.00600196","Sample-Routine","Water","Groundwater","2006-06-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345519110314201","A-1780006 Sample collected in as RU in a FA bottle L-1780006 GW is an invalid sample type, PAA","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.6,"µg/L","NWIS",46717,"USGS-AZ","USGS Arizona Water Science Center","USGS-345519110314201","A-18-17 34ABB","Spring","NULL",34.9223111,-110.5286417,"Interpolated from Digital MAP.","NAD83","4943","feet","Interpolated from Digital Elevation Model","US",4,17,"NULL","NULL","NULL","NULL","NULL","NWIS",2006-06-23
146736,"USGS-AZ","nwisaz.01.99300704","Sample-Routine","Water","Groundwater","1993-07-26 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345611111444201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",46844,"USGS-AZ","USGS Arizona Water Science Center","USGS-345611111444201","A-18-06 21BBA","Well","NULL",34.9364049,-111.7457136,"Interpolated from MAP.","NAD83","4790","feet","Interpolated from topographic map.","US",4,5,"NULL","90","feet","90","feet","NWIS",1993-07-26
143425,"USGS-AZ","nwisaz.01.99300604","Sample-Routine","Water","Groundwater","1993-07-20 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345612111385201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",46845,"USGS-AZ","USGS Arizona Water Science Center","USGS-345612111385201","A-18-07 15CCC1","Well","NULL",34.9366849,-111.6484885,"Interpolated from MAP.","NAD83","6435","feet","Interpolated from topographic map.","US",4,5,"NULL","200","feet","200","feet","NWIS",1993-07-20
89216,"USGS-AZ","nwisaz.01.97802563","Sample-Routine","Water","Groundwater","1977-10-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345616111385401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",46860,"USGS-AZ","USGS Arizona Water Science Center","USGS-345616111385401","A-18-07 15CCC2","Well","NULL",34.937796,-111.649044,"Interpolated from MAP.","NAD83","6435","feet","Interpolated from topographic map.","US",4,5,"NULL","1252","feet","1252","feet","NWIS",1977-10-31
52270,"USGS-AZ","nwisaz.01.98900538","Sample-Routine","Water","Groundwater","1989-07-20 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345705114355101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",9,"µg/L","NWIS",47023,"USGS-AZ","USGS Arizona Water Science Center","USGS-345705114355101","B-18-22 15AAA1","Well","NULL",34.9513914,-114.598298,"Interpolated from MAP.","NAD83","480","feet","Interpolated from topographic map.","US",4,15,"NULL","95","feet","95","feet","NWIS",1989-07-20
145484,"USGS-AZ","nwisaz.01.99300656","Sample-Routine","Water","Groundwater","1993-07-28 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345706111401301","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",47025,"USGS-AZ","USGS Arizona Water Science Center","USGS-345706111401301","A-18-07 08DDC","Well","NULL",34.9516842,-111.6709895,"Interpolated from MAP.","NAD83","6490","feet","Interpolated from topographic map.","US",4,5,"NULL","1480","feet","1480","feet","NWIS",1993-07-28
25037,"USGS-AZ","nwisaz.01.99200823","Sample-Routine","Water","Groundwater","1992-08-13 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345722110212901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",47069,"USGS-AZ","USGS Arizona Water Science Center","USGS-345722110212901","A-18-19 17CBC","Well","NULL",34.95585737,-110.358181,"Interpolated from MAP.","NAD83","4973","feet","Interpolated from topographic map.","US",4,17,"NULL","390","feet","390","feet","NWIS",1992-08-13
51685,"USGS-AZ","nwisaz.01.00600009","Sample-Routine","Water","Groundwater","2005-10-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345726109471101","A-3000056 Dissolved Cyanide sent to STL Denver","Stable, normal stage","Routine sample","4080","USGS parameter code 82398","Peristaltic pump","Peristaltic pump","NULL","As","Dissolved",5,"µg/L","NWIS",47074,"USGS-AZ","USGS Arizona Water Science Center","USGS-345726109471101","A-18-24 15CBD","Spring","NULL",34.9572222,-109.7863889,"Interpolated from MAP.","NAD83","5395","feet","Interpolated from topographic map.","US",4,1,"NULL","NULL","NULL","NULL","NULL","NWIS",2005-10-26
221567,"USGS-AZ","nwisaz.01.01700523","Sample-Routine","Water","Groundwater","2017-08-14 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345737110485901","L-2270182 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Line-shaft turbine pump","NULL","As","Dissolved",0.89,"µg/L","NWIS",47091,"USGS-AZ","USGS Arizona Water Science Center","USGS-345737110485901","A-18-14 13BCD","Well","NULL",34.9603333,-110.8163611,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5213","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","991","feet","991","feet","NWIS",2017-08-14
144996,"USGS-AZ","nwisaz.01.99300654","Sample-Routine","Water","Groundwater","1993-07-28 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345739111450901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",5,"µg/L","NWIS",47094,"USGS-AZ","USGS Arizona Water Science Center","USGS-345739111450901","A-18-06 08ACD","Spring","NULL",34.96084878,-111.7532145,"Interpolated from MAP.","NAD83","5040","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1993-07-28
185551,"USGS-AZ","nwisaz.01.00800197","Sample-Routine","Water","Groundwater","2008-06-18 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345750110482501","A-1790244 krblack@aswater.gov   Phone: 602-771-1507  OR1","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.79,"µg/L","NWIS",47117,"USGS-AZ","USGS Arizona Water Science Center","USGS-345750110482501","A-18-14 13ABD2","Well","NULL",34.96390974,-110.8081923,"Interpolated from MAP.","NAD83","5163","feet","Level or other surveyed method.","US",4,5,"NULL","620","feet","620","feet","NWIS",2008-06-18
47965,"USGS-AZ","nwisaz.01.01700487","Sample-Routine","Water","Groundwater","2017-08-02 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345805110002801","L-2150159 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",5.1,"µg/L","NWIS",47149,"USGS-AZ","USGS Arizona Water Science Center","USGS-345805110002801","A-18-22 09DDC1","Well","NULL",34.96805556,-110.0077222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5192","feet","Interpolated from Digital Elevation Model","US",4,17,"NULL","150","feet","150","feet","NWIS",2017-08-02
46350,"USGS-AZ","nwisaz.01.99200762","Sample-Routine","Water","Groundwater","1992-08-06 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345841109481701","BTLS OK LAB SPC AGREES WITH ION SUMS","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",47222,"USGS-AZ","USGS Arizona Water Science Center","USGS-345841109481701","A-18-24 08BCB","Well","NULL",34.97808095,-109.8242827,"Interpolated from MAP.","NAD83","5299","feet","Level or other surveyed method.","US",4,1,"NULL","600","feet","600","feet","NWIS",1992-08-06
56251,"USGS-AZ","nwisaz.01.00800199","Sample-Routine","Water","Groundwater","2008-06-19 00:00:00","NULL","Ariz. Dept. of Water Resources","USGS-345850109475001","A-1790277 krblack@azwater.gov  Phone: 602-771-1515","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.4,"µg/L","NWIS",47240,"USGS-AZ","USGS Arizona Water Science Center","USGS-345850109475001","A-18-24 09ABB","Well","NULL",34.98058097,-109.7978935,"Interpolated from MAP.","NAD83","5320","feet","Interpolated from topographic map.","US",4,1,"NULL","110","feet","110","feet","NWIS",2008-06-19
42936,"USGS-AZ","nwisaz.01.00600207","Sample-Routine","Water","Groundwater","2006-06-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345859110381801","A-1840008 Sample collected as RU in FA bottle L-1840008 Received July 01,2006","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.75,"µg/L","NWIS",47257,"USGS-AZ","USGS Arizona Water Science Center","USGS-345859110381801","A-18-16 10CBC2","Spring","NULL",34.977475,-110.6391417,"Interpolated from Digital MAP.","NAD83","4865","feet","Interpolated from Digital Elevation Model","US",4,17,"NULL","NULL","NULL","NULL","NULL","NWIS",2006-06-28
